a,b,c,d,e,f,g,h,i,j,k,l,m
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.17210548,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-0.75961334,-0.19168988,-0.05374304,-0.37467143
-0.1646451,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.3439731
4.577834,-0.93504035,4.4629703,-0.029333547,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,0.1969758,-0.05374304,-0.3439731
-0.097637564,1.0756936,0.18478234,0.008694103,-0.34974253,0.93045443,-0.07727383,0.7751417,-0.5608226,-0.73832875,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.34653285,-0.20723525,-0.03846764,0.0022882018,-1.0762843,-0.07727383,-0.62375355,0.40464038,0.049199227,-0.19168988,-0.05374304,-0.31327477
-0.15311547,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12842847,-0.93504035,-0.103788376,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12612255,-0.93504035,-0.10633085,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.12734334,-0.93504035,-0.10871442,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.3439731
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.0583804,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.17210548,1.0756936,-0.18689546,-0.031663675,0.0022882018,-0.07291496,-0.07727383,1.2507662,0.47890675,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.12666513,-0.93504035,-0.106648654,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.4104112,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.03225773,-0.93504035,-0.18912013,-0.033310294,1.762442,0.93045443,-0.07727383,-0.62375355,1.1473042,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.15867682,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.12707205,-0.93504035,-0.10728427,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12883541,-0.93504035,-0.111415796,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.12883541,-0.93504035,-0.105695225,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.069288224,-0.93504035,-0.1878489,-0.033310294,0.7063497,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.142735,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.036106445,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.26375708,0.9218654,1.3629729,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.4104112,0.93045443,-0.07727383,-0.62375355,1.295837,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.762442,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.13588884,-0.93504035,0.14314935,-0.033279225,2.1144726,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13304034,-0.93504035,0.14314935,-0.033279225,2.4665034,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12815718,-0.93504035,-0.10919113,-0.032999612,2.8185341,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15718475,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,2.4665034,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.1259869,-0.93504035,0.14664523,-0.033279225,2.8185341,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.048263583,-0.93504035,0.16078775,-0.030855896,3.170565,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
8.904569,-0.93504035,0.1278945,-0.029085001,3.5225956,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.2056462,-0.03846764,2.8185341,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,1.518439,-0.05374304,-0.37467143
-0.12992054,-0.93504035,0.15188909,-0.033279225,3.170565,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14836797,-0.93504035,-0.06167866,-0.03303068,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12734334,-0.93504035,-0.11046237,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,1.1473042,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12707205,-0.93504035,-0.110144556,-0.032999612,2.1144726,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1259869,-0.93504035,-0.110144556,-0.032999612,2.4665034,0.93045443,-0.07727383,-0.62375355,1.295837,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.4104112,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,0.119242646,-0.05374304,-0.37467143
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,0.47890675,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.12666513,-0.93504035,-0.10601304,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.038219094,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.2561076,0.9218654,0.43017516,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.2056462,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,2.062571,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.14748713,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.12639384,-0.93504035,-0.109667845,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12639384,-0.93504035,-0.11125689,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.075663425,-0.93504035,-0.1884845,-0.033310294,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.080546565,-0.93504035,-0.19070917,-0.034211278,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.5929025,0.9218654,0.35244203,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18322818,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18336383,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,1.3629729,-0.05374304,-0.37467143
-0.1725124,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,0.29951736,0.47890675,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.34974253,0.93045443,-0.07727383,0.075694084,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.5608226,-1.1853042,7.5816236,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.667169,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.48655623,-1.1640196,7.5816236,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.7414353,0.9218654,0.27470893,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.8157017,0.9218654,0.041509513,-0.05374304,-0.37467143
0.2615446,-0.93504035,0.6068329,-0.030855896,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.2019914,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,1.8157017,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,1.8157017,0.9218654,0.041509513,-0.05374304,-0.37467143
0.73019046,-0.93504035,-0.18768999,-0.034211278,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.889968,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.9642345,0.9218654,0.27470893,-0.05374304,-0.37467143
-0.06318428,-0.93504035,0.27488124,-0.028370429,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.2019914,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.0385008,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.5531731,-0.6957597,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.0583804,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.044194296,-0.93504035,0.19781251,-0.028898591,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.008248956,-0.93504035,0.19527005,-0.028898591,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,2.3355663,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20072016,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.15718475,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.409833,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.409833,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.5531731,-0.6957597,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,5.900353,0.9218654,7.5816236,-0.05374304,-0.37467143
-0.089227706,1.0756936,-0.19913112,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.17739554,-0.93504035,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20056126,-0.03846764,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.4840994,0.9218654,-0.03622362,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
1.2745252,-0.93504035,6.0966682,-0.030855896,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.113914706,-0.93504035,-0.10807879,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.113914706,-0.93504035,-0.1047418,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11377906,-0.93504035,-0.100769185,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11350777,-0.93504035,-0.10807879,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15962633,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.036106445,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.33802348,0.9218654,1.7516385,-0.05374304,-0.37467143
-0.17237675,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.5531731,-0.6957597,-0.19168988,-0.05374304,-0.37467143
-0.15270855,-0.93504035,0.21386188,-0.017403305,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.03700523,-0.93504035,0.2806018,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.17020647,-0.93504035,0.18192205,-0.028898591,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12327405,-0.93504035,-0.103947274,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11242262,-0.93504035,-0.1014048,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.26375708,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.114457265,-0.93504035,-0.10442399,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.1894907,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.11242262,-0.93504035,-0.10887332,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,-0.93504035,-0.20723525,-0.03697636,1.762442,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,-0.34974253,0.93045443,-0.07727383,-0.62375355,2.2613,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.16003326,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.1658659,-0.93504035,0.14330824,-0.033279225,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15894811,-0.93504035,-0.20723525,-0.03697636,0.0022882018,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12829283,-0.93504035,-0.10172261,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12924233,-0.93504035,-0.10235823,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12924233,-0.93504035,-0.10648975,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12924233,-0.93504035,-0.10617194,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15718475,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.1611184,-0.93504035,-0.20723525,-0.03697636,1.4104112,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1725124,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.47890675,-0.71704423,-0.19168988,-0.05374304,-0.37467143
-0.12788591,-0.93504035,-0.10903222,-0.032999612,-0.7017733,-1.0762843,-0.07727383,-0.62375355,0.2561076,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12910669,-0.93504035,-0.1082377,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.330374,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.12883541,-0.93504035,-0.10887332,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.35431895,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.1969758,-0.05374304,-0.37467143
-0.16193226,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,2.1870337,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12869978,-0.93504035,-0.1082377,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.13548191,-0.93504035,0.14489728,-0.033279225,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.14606205,-0.93504035,0.14330824,-0.033279225,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.14470561,-0.93504035,0.14330824,-0.033279225,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.16423817,-0.93504035,-0.20723525,-0.03697636,1.4104112,0.93045443,-0.07727383,-0.62375355,2.0385008,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.12842847,-0.93504035,-0.10871442,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.15908375,-0.93504035,0.14060687,-0.033279225,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.1272077,-0.93504035,-0.10426509,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.37467143
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
-0.18770438,-0.93504035,-0.20723525,-0.03697636,0.7063497,0.93045443,-0.07727383,-0.62375355,2.1127672,0.9218654,0.041509513,-0.05374304,-0.37467143
-0.12734334,-0.93504035,-0.103788376,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.37467143
